// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Particle Data File
// ================================================================================
//
// Data Structure:
// n x y z d
//
// ================================================================================
0 0.0 0.0 0.0 0.0
1 0.0 10.0 10.0 0.0
2 0.0 10.0 0.0 0.0
3 0.0 0.0 10.0 0.0
4 0.0 10.0 20.0 0.0
5 0.0 5.0 15.0 0.0
6 1.5684761161312982e-13 -1.1102230246251565e-15 20.0 0.0
7 0.0 15.0 5.0 0.0
8 0.0 20.0 10.0 0.0
9 0.0 20.0 0.0 0.0
10 0.0 15.0 15.0 0.0
11 1.5684761161312982e-13 20.0 20.0 0.0
12 7.071067810058594 8.084251403808594 22.928932189941406 0.0
13 7.071067810058594 -1.5700924582825668e-15 22.928932189941406 0.0
14 10.0 2.7192621480001314e-31 30.0 0.0
15 10.0 10.0 30.0 0.0
16 5.043464183807373 14.972110748291016 21.364986419677734 0.0
17 7.071067810058594 20.0 22.928932189941406 0.0
18 8.75210952758789 14.967239379882812 25.16258430480957 0.0
19 10.0 20.0 30.0 0.0
20 10.0 20.0 130.0 0.0
21 20.396385192871094 20.0 127.03606414794922 0.0
22 10.0 20.0 120.0 0.0
23 30.0 20.0 0.0 0.0
24 35.121055603027344 20.0 10.381242752075195 0.0
25 40.0 20.0 0.0 0.0
26 80.0 20.0 0.0 0.0
27 84.84151458740234 20.0 10.33791446685791 0.0
28 90.0 20.0 0.0 0.0
29 17.020814895629883 20.0 157.0502471923828 0.0
30 10.0 20.0 150.0 0.0
31 7.071067810058594 20.0 157.07107543945312 0.0
32 40.0 20.0 180.0 0.0
33 34.33157730102539 20.0 169.2778778076172 0.0
34 30.0 20.0 180.0 0.0
35 103.3182373046875 20.0 23.182817459106445 0.0
36 110.0 20.0 30.0 0.0
37 112.9289321899414 20.0 22.928932189941406 0.0
38 16.6817626953125 20.0 23.182817459106445 0.0
39 110.0 20.0 150.0 0.0
40 102.70342254638672 20.0 155.6317138671875 0.0
41 112.9289321899414 20.0 157.07107543945312 0.0
42 90.0 20.0 180.0 0.0
43 85.27772521972656 20.0 169.50975036621094 0.0
44 80.0 20.0 180.0 0.0
45 50.0 20.0 0.0 0.0
46 55.01996994018555 20.0 10.536853790283203 0.0
47 60.0 20.0 0.0 0.0
48 83.31484985351562 20.0 21.33426284790039 0.0
49 94.0718994140625 20.0 19.357816696166992 0.0
50 75.13990783691406 20.0 15.247814178466797 0.0
51 36.75647735595703 20.0 21.110824584960938 0.0
52 25.9281005859375 20.0 19.357816696166992 0.0
53 44.59809494018555 20.0 15.55111026763916 0.0
54 59.10951232910156 20.0 134.7538604736328 0.0
55 54.8651123046875 20.0 146.25469970703125 0.0
56 65.76820373535156 20.0 143.3087615966797 0.0
57 69.84461212158203 20.0 153.94313049316406 0.0
58 76.59942626953125 20.0 146.1630096435547 0.0
59 60.47595977783203 20.0 55.38421630859375 0.0
