// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
40 102.7034225 20 155.6317139 106.3517113 20 152.8158569 108.5441182 20 154.2342631
40 102.7034225 20 155.6317139 107.8161774 20 156.3513947 108.5441182 20 154.2342631
41 112.9289322 20 157.0710754 111.4644661 20 153.5355377 108.5441182 20 154.2342631
41 112.9289322 20 157.0710754 107.8161774 20 156.3513947 108.5441182 20 154.2342631
42 90 20 180 87.63886261 20 174.7548752 85.09257507 20 176.5032501
42 90 20 180 85 20 180 85.09257507 20 176.5032501
43 85.27772522 20 169.5097504 87.63886261 20 174.7548752 85.09257507 20 176.5032501
43 85.27772522 20 169.5097504 82.63886261 20 174.7548752 85.09257507 20 176.5032501
44 80 20 180 85 20 180 85.09257507 20 176.5032501
44 80 20 180 82.63886261 20 174.7548752 85.09257507 20 176.5032501
45 50 20 0 52.50998497 20 5.268426895 55.00665665 20 3.512284597
45 50 20 0 55 20 0 55.00665665 20 3.512284597
46 55.01996994 20 10.53685379 52.50998497 20 5.268426895 55.00665665 20 3.512284597
46 55.01996994 20 10.53685379 57.50998497 20 5.268426895 55.00665665 20 3.512284597
47 60 20 0 55 20 0 55.00665665 20 3.512284597
47 60 20 0 57.50998497 20 5.268426895 55.00665665 20 3.512284597
48 83.31484985 20 21.33426285 88.69337463 20 20.34603977 87.40942128 20 17.009998
48 83.31484985 20 21.33426285 84.07818222 20 15.83608866 87.40942128 20 17.009998
49 94.07189941 20 19.3578167 88.69337463 20 20.34603977 87.40942128 20 17.009998
49 94.07189941 20 19.3578167 89.456707 20 14.84786558 87.40942128 20 17.009998
27 84.84151459 20 10.33791447 84.07818222 20 15.83608866 87.40942128 20 17.009998
27 84.84151459 20 10.33791447 89.456707 20 14.84786558 87.40942128 20 17.009998
27 84.84151459 20 10.33791447 79.99071121 20 12.79286432 81.09875743 20 15.63999716
27 84.84151459 20 10.33791447 84.07818222 20 15.83608866 81.09875743 20 15.63999716
50 75.13990784 20 15.24781418 79.99071121 20 12.79286432 81.09875743 20 15.63999716
50 75.13990784 20 15.24781418 79.22737885 20 18.29103851 81.09875743 20 15.63999716
48 83.31484985 20 21.33426285 84.07818222 20 15.83608866 81.09875743 20 15.63999716
48 83.31484985 20 21.33426285 79.22737885 20 18.29103851 81.09875743 20 15.63999716
51 36.75647736 20 21.11082458 35.93876648 20 15.74603367 32.60187785 20 16.94996134
51 36.75647736 20 21.11082458 31.34228897 20 20.23432064 32.60187785 20 16.94996134
24 35.1210556 20 10.38124275 35.93876648 20 15.74603367 32.60187785 20 16.94996134
24 35.1210556 20 10.38124275 30.52457809 20 14.86952972 32.60187785 20 16.94996134
52 25.92810059 20 19.3578167 31.34228897 20 20.23432064 32.60187785 20 16.94996134
52 25.92810059 20 19.3578167 30.52457809 20 14.86952972 32.60187785 20 16.94996134
51 36.75647736 20 21.11082458 40.67728615 20 18.33096743 38.8252093 20 15.6810592
51 36.75647736 20 21.11082458 35.93876648 20 15.74603367 38.8252093 20 15.6810592
53 44.59809494 20 15.55111027 40.67728615 20 18.33096743 38.8252093 20 15.6810592
53 44.59809494 20 15.55111027 39.85957527 20 12.96617651 38.8252093 20 15.6810592
24 35.1210556 20 10.38124275 35.93876648 20 15.74603367 38.8252093 20 15.6810592
24 35.1210556 20 10.38124275 39.85957527 20 12.96617651 38.8252093 20 15.6810592
54 59.10951233 20 134.7538605 56.98731232 20 140.5042801 59.91427612 20 141.4391073
54 59.10951233 20 134.7538605 62.43885803 20 139.031311 59.91427612 20 141.4391073
55 54.8651123 20 146.2546997 56.98731232 20 140.5042801 59.91427612 20 141.4391073
55 54.8651123 20 146.2546997 60.31665802 20 144.7817307 59.91427612 20 141.4391073
56 65.76820374 20 143.3087616 62.43885803 20 139.031311 59.91427612 20 141.4391073
56 65.76820374 20 143.3087616 60.31665802 20 144.7817307 59.91427612 20 141.4391073
57 69.84461212 20 153.9431305 73.2220192 20 150.0530701 70.73741404 20 147.8049672
57 69.84461212 20 153.9431305 67.80640793 20 148.625946 70.73741404 20 147.8049672
58 76.59942627 20 146.1630096 73.2220192 20 150.0530701 70.73741404 20 147.8049672
58 76.59942627 20 146.1630096 71.183815 20 144.7358856 70.73741404 20 147.8049672
56 65.76820374 20 143.3087616 67.80640793 20 148.625946 70.73741404 20 147.8049672
56 65.76820374 20 143.3087616 71.183815 20 144.7358856 70.73741404 20 147.8049672
59 60.47595978 20 55.38421631 54.91364479 20 56.60397911 55.00836563 20 59.40831121
59 60.47595978 20 55.38421631 57.83688354 20 60.20059586 55.00836563 20 59.40831121
60 49.3513298 20 57.82374191 54.91364479 20 56.60397911 55.00836563 20 59.40831121
60 49.3513298 20 57.82374191 52.27456856 20 61.42035866 55.00836563 20 59.40831121
61 55.19780731 20 65.0169754 57.83688354 20 60.20059586 55.00836563 20 59.40831121
61 55.19780731 20 65.0169754 52.27456856 20 61.42035866 55.00836563 20 59.40831121
62 45.1167984 20 67.1243515 50.15730286 20 66.07066345 49.88864517 20 63.32168961
62 45.1167984 20 67.1243515 47.2340641 20 62.47404671 49.88864517 20 63.32168961
61 55.19780731 20 65.0169754 50.15730286 20 66.07066345 49.88864517 20 63.32168961
61 55.19780731 20 65.0169754 52.27456856 20 61.42035866 49.88864517 20 63.32168961
60 49.3513298 20 57.82374191 47.2340641 20 62.47404671 49.88864517 20 63.32168961
60 49.3513298 20 57.82374191 52.27456856 20 61.42035866 49.88864517 20 63.32168961
63 59.59315872 20 95.37858582 62.14069176 20 90.18929291 59.37145487 20 87.85040538
63 59.59315872 20 95.37858582 56.71306992 20 89.27560806 59.37145487 20 87.85040538
64 64.68822479 20 85 62.14069176 20 90.18929291 59.37145487 20 87.85040538
64 64.68822479 20 85 59.26060295 20 84.08631516 59.37145487 20 87.85040538
65 53.83298111 20 83.17263031 56.71306992 20 89.27560806 59.37145487 20 87.85040538
65 53.83298111 20 83.17263031 59.26060295 20 84.08631516 59.37145487 20 87.85040538
66 60.09309006 20 74.49738312 56.96303558 20 78.83500671 59.53809865 20 80.89000448
66 60.09309006 20 74.49738312 62.39065742 20 79.74869156 59.53809865 20 80.89000448
65 53.83298111 20 83.17263031 56.96303558 20 78.83500671 59.53809865 20 80.89000448
65 53.83298111 20 83.17263031 59.26060295 20 84.08631516 59.53809865 20 80.89000448
64 64.68822479 20 85 62.39065742 20 79.74869156 59.53809865 20 80.89000448
64 64.68822479 20 85 59.26060295 20 84.08631516 59.53809865 20 80.89000448
67 99.68280029 20 94.83394623 104.8414001 20 97.41697311 106.5609334 20 94.94464874
67 99.68280029 20 94.83394623 104.8414001 20 92.41697311 106.5609334 20 94.94464874
