// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
0 35.35533905 35.35533905 200 34.19269562 36.44609833 196.4882736 32.59155146 37.78101603 197.6588491
0 35.35533905 35.35533905 200 32.3723011 37.90309525 200 32.59155146 37.78101603 197.6588491
1 33.03005219 37.5368576 192.9765472 34.19269562 36.44609833 196.4882736 32.59155146 37.78101603 197.6588491
1 33.03005219 37.5368576 192.9765472 31.20965767 38.99385452 196.4882736 32.59155146 37.78101603 197.6588491
2 29.38926315 40.45085144 200 32.3723011 37.90309525 200 32.59155146 37.78101603 197.6588491
2 29.38926315 40.45085144 200 31.20965767 38.99385452 196.4882736 32.59155146 37.78101603 197.6588491
3 33.03005219 37.5368576 7.023454666 34.19269562 36.44609833 3.511727333 32.59155146 37.78101603 2.341151555
3 33.03005219 37.5368576 7.023454666 31.20965767 38.99385452 3.511727333 32.59155146 37.78101603 2.341151555
4 35.35533905 35.35533905 0 34.19269562 36.44609833 3.511727333 32.59155146 37.78101603 2.341151555
4 35.35533905 35.35533905 0 32.3723011 37.90309525 0 32.59155146 37.78101603 2.341151555
5 29.38926315 40.45085144 0 31.20965767 38.99385452 3.511727333 32.59155146 37.78101603 2.341151555
5 29.38926315 40.45085144 0 32.3723011 37.90309525 0 32.59155146 37.78101603 2.341151555
6 33.72148514 36.91695404 83.83243561 34.03863716 36.62217522 79.34930801 32.19660823 38.1059583 78.93702189
6 33.72148514 36.91695404 83.83243561 31.11701775 38.99523926 80.97244263 32.19660823 38.1059583 78.93702189
7 34.35578918 36.32739639 74.86618042 34.03863716 36.62217522 79.34930801 32.19660823 38.1059583 78.93702189
7 34.35578918 36.32739639 74.86618042 31.43416977 38.70046043 76.48931503 32.19660823 38.1059583 78.93702189
8 28.51255035 41.07352448 78.11244965 31.11701775 38.99523926 80.97244263 32.19660823 38.1059583 78.93702189
8 28.51255035 41.07352448 78.11244965 31.43416977 38.70046043 76.48931503 32.19660823 38.1059583 78.93702189
8 28.51255035 41.07352448 78.11244965 31.43416977 38.70046043 76.48931503 30.85994403 39.20522817 73.93289185
8 28.51255035 41.07352448 78.11244965 29.11202145 40.64414406 73.46624756 30.85994403 39.20522817 73.93289185
7 34.35578918 36.32739639 74.86618042 31.43416977 38.70046043 76.48931503 30.85994403 39.20522817 73.93289185
7 34.35578918 36.32739639 74.86618042 32.03364086 38.27108002 71.84311295 30.85994403 39.20522817 73.93289185
9 29.71149254 40.21476364 68.82004547 29.11202145 40.64414406 73.46624756 30.85994403 39.20522817 73.93289185
9 29.71149254 40.21476364 68.82004547 32.03364086 38.27108002 71.84311295 30.85994403 39.20522817 73.93289185
10 -0.2476722896 49.99938583 81.77710724 -4.058806047 49.6880703 84.15942764 -2.747804696 49.79199473 86.55749512
10 -0.2476722896 49.99938583 81.77710724 -0.1867371425 49.99961472 86.56536865 -2.747804696 49.79199473 86.55749512
11 -7.869939804 49.37675476 86.54174805 -4.058806047 49.6880703 84.15942764 -2.747804696 49.79199473 86.55749512
11 -7.869939804 49.37675476 86.54174805 -3.9978709 49.68829918 88.94768906 -2.747804696 49.79199473 86.55749512
